timestamp,value
2025-08-01 00:00:00,123.4973116554256
2025-08-01 00:30:00,117.1003103167774
2025-08-01 01:00:00,88.02594881942917
2025-08-01 01:30:00,98.42152509862105
2025-08-01 02:00:00,97.91378303664764
2025-08-01 02:30:00,93.74422640285064
2025-08-01 03:00:00,115.10899888764423
2025-08-01 03:30:00,109.41141180325003
2025-08-01 04:00:00,87.68257594621579
2025-08-01 04:30:00,105.5219622719508
2025-08-01 05:00:00,105.405887202436
2025-08-01 05:30:00,97.4368428479835
2025-08-01 06:00:00,97.10087958534636
2025-08-01 06:30:00,119.62048694105476
2025-08-01 07:00:00,84.55863146640252
2025-08-01 07:30:00,95.23530692998018
2025-08-01 08:00:00,82.89759393385944
2025-08-01 08:30:00,88.54651429049802
2025-08-01 09:00:00,96.57463141267414
2025-08-01 09:30:00,115.2537485281802
2025-08-01 10:00:00,92.61825043713952
2025-08-01 10:30:00,78.94386448991514
2025-08-01 11:00:00,121.83089801328114
2025-08-01 11:30:00,105.74765817312408
2025-08-01 12:00:00,112.46581680599566
2025-08-01 12:30:00,70.73608127647819
2025-08-01 13:00:00,109.4179318979666
2025-08-01 13:30:00,109.5283326615952
2025-08-01 14:00:00,102.09155895356824
2025-08-01 14:30:00,91.91640764776542
2025-08-01 15:00:00,96.40311217198096
2025-08-01 15:30:00,89.73951308758825
2025-08-01 16:00:00,103.21687674384144
2025-08-01 16:30:00,99.72002729118536
2025-08-01 17:00:00,100.6962999249981
2025-08-01 17:30:00,84.92372743588733
2025-08-01 18:00:00,111.67066015133648
2025-08-01 18:30:00,93.27499416524452
2025-08-01 19:00:00,96.0562178624837
2025-08-01 19:30:00,86.41057978053189
2025-08-01 20:00:00,101.10888553734588
2025-08-01 20:30:00,84.14007693386174
2025-08-01 21:00:00,111.01134340055675
2025-08-01 21:30:00,106.99292288547773
2025-08-01 22:00:00,114.1151429511482
2025-08-01 22:30:00,94.0787205161863
2025-08-01 23:00:00,103.118051238945
2025-08-01 23:30:00,97.76493735699188
2025-08-02 00:00:00,109.26679019804826
2025-08-02 00:30:00,111.2788717163744
2025-08-02 01:00:00,117.9353281646738
2025-08-02 01:30:00,94.15437312345672
2025-08-02 02:00:00,101.40357545848104
2025-08-02 02:30:00,93.78994037021684
2025-08-02 03:00:00,90.70477082199072
2025-08-02 03:30:00,94.51423543693622
2025-08-02 04:00:00,90.06318187270858
2025-08-02 04:30:00,97.88087148904074
2025-08-02 05:00:00,94.20846804605524
2025-08-02 05:30:00,78.67818413430882
2025-08-02 06:00:00,92.45860767476825
2025-08-02 06:30:00,110.98009636946988
2025-08-02 07:00:00,86.56427789427576
2025-08-02 07:30:00,114.12835151103282
2025-08-02 08:00:00,92.0829768836132
2025-08-02 08:30:00,116.15173883830592
2025-08-02 09:00:00,93.78304759329342
2025-08-02 09:30:00,80.65445564518683
2025-08-02 10:00:00,94.72335649628864
2025-08-02 10:30:00,100.46027904084816
2025-08-02 11:00:00,76.72920940866503
2025-08-02 11:30:00,109.38154927316091
2025-08-02 12:00:00,80.69234057446117
2025-08-02 12:30:00,101.22016534940738
2025-08-02 13:00:00,109.7368192864155
2025-08-02 13:30:00,108.19802148378272
2025-08-02 14:00:00,90.68478752012372
2025-08-02 14:30:00,105.4531451547912
2025-08-02 15:00:00,117.67148010087055
2025-08-02 15:30:00,117.4497268110186
2025-08-02 16:00:00,97.07835440361556
2025-08-02 16:30:00,87.5901208807942
2025-08-02 17:00:00,108.46767517937272
2025-08-02 17:30:00,81.80263575580125
2025-08-02 18:00:00,102.97087631391057
2025-08-02 18:30:00,95.99429409308893
2025-08-02 19:00:00,110.07421089391885
2025-08-02 19:30:00,107.04465947494997
2025-08-02 20:00:00,116.07050934548332
2025-08-02 20:30:00,97.44306637681105
2025-08-02 21:00:00,79.39548754150398
2025-08-02 21:30:00,87.94421647974869
2025-08-02 22:00:00,106.32216258620736
2025-08-02 22:30:00,90.1492066605898
2025-08-02 23:00:00,105.02308557848896
2025-08-02 23:30:00,99.12538775664108
2025-08-03 00:00:00,108.82740073158244
2025-08-03 00:30:00,90.12631734912362
2025-08-03 01:00:00,93.34115805956276
2025-08-03 01:30:00,99.68098175012632
2025-08-03 02:00:00,78.59658167219911
2025-08-03 02:30:00,110.26684037014742
2025-08-03 03:00:00,102.62006746001592
2025-08-03 03:30:00,98.58517565322173
2025-08-03 04:00:00,94.14642869641844
2025-08-03 04:30:00,98.04917660078752
2025-08-03 05:00:00,87.26518100398414
2025-08-03 05:30:00,78.0619885760943
2025-08-03 06:00:00,93.41093455635522
2025-08-03 06:30:00,96.5683178569868
2025-08-03 07:00:00,103.3621889510342
2025-08-03 07:30:00,107.27613433233635
2025-08-03 08:00:00,112.53955206381283
2025-08-03 08:30:00,103.36409929878954
2025-08-03 09:00:00,103.57639185118404
2025-08-03 09:30:00,109.92679553795146
2025-08-03 10:00:00,106.38898441550786
2025-08-03 10:30:00,102.73141312044564
2025-08-03 11:00:00,96.85663699926744
2025-08-03 11:30:00,104.44273929625696
2025-08-03 12:00:00,130.12471855045592
2025-08-03 12:30:00,99.89230474585987
2025-08-03 13:00:00,96.25725068139508
2025-08-03 13:30:00,97.8722286230712
2025-08-03 14:00:00,103.0074551861038
2025-08-03 14:30:00,79.65123953440921
2025-08-03 15:00:00,92.83100102878431
2025-08-03 15:30:00,95.4277556183271
2025-08-03 16:00:00,114.20426749382956
2025-08-03 16:30:00,101.007494348619
2025-08-03 17:00:00,96.31548511486469
2025-08-03 17:30:00,124.70024788929086
2025-08-03 18:00:00,100.52128572774586
2025-08-03 18:30:00,113.27773873799136
2025-08-03 19:00:00,86.1032910828202
2025-08-03 19:30:00,103.06275830829544
2025-08-03 20:00:00,106.80821823585606
2025-08-03 20:30:00,102.25092638137356
2025-08-03 21:00:00,107.15518115404244
2025-08-03 21:30:00,104.139853737497
2025-08-03 22:00:00,100.92625626765972
2025-08-03 22:30:00,87.54354285278932
2025-08-03 23:00:00,110.97691251123334
2025-08-03 23:30:00,116.4301497608046
2025-08-04 00:00:00,96.65480201686128
2025-08-04 00:30:00,97.94188601721442
2025-08-04 01:00:00,94.51176393487998
2025-08-04 01:30:00,86.54882362826072
2025-08-04 02:00:00,117.22243595589052
2025-08-04 02:30:00,93.9220094298438
2025-08-04 03:00:00,160.73923810648628
2025-08-04 03:30:00,141.8389273891783
2025-08-04 04:00:00,131.45553769110896
2025-08-04 04:30:00,144.9438358609953
2025-08-04 05:00:00,146.52137558792302
2025-08-04 05:30:00,155.1124975406625
2025-08-04 06:00:00,156.85700172839628
2025-08-04 06:30:00,158.4615596674367
2025-08-04 07:00:00,141.05409398641618
2025-08-04 07:30:00,139.93694646865256
2025-08-04 08:00:00,156.39623032241423
2025-08-04 08:30:00,169.2433686353805
2025-08-04 09:00:00,130.2533673085641
2025-08-04 09:30:00,157.23512166917655
2025-08-04 10:00:00,155.9602284188864
2025-08-04 10:30:00,122.82018219829996
2025-08-04 11:00:00,140.88833251034
2025-08-04 11:30:00,156.56829740855014
