timestamp,value
2025-08-01 00:00:00,116.64692538539134
2025-08-01 00:30:00,87.33316017327076
2025-08-01 01:00:00,92.48295722799872
2025-08-01 01:30:00,100.98075627432368
2025-08-01 02:00:00,108.99394786785118
2025-08-01 02:30:00,101.41136925767752
2025-08-01 03:00:00,102.94003164146858
2025-08-01 03:30:00,87.59451003647101
2025-08-01 04:00:00,86.68698180822648
2025-08-01 04:30:00,119.53192344088764
2025-08-01 05:00:00,90.03587356159821
2025-08-01 05:30:00,91.51549851360822
2025-08-01 06:00:00,98.60323536640864
2025-08-01 06:30:00,102.79798914835835
2025-08-01 07:00:00,110.63596827523902
2025-08-01 07:30:00,113.54348030677517
2025-08-01 08:00:00,98.00941118496768
2025-08-01 08:30:00,96.72246752629684
2025-08-01 09:00:00,89.1133540661237
2025-08-01 09:30:00,106.97704166675268
2025-08-01 10:00:00,97.79501541343988
2025-08-01 10:30:00,94.35546282171352
2025-08-01 11:00:00,91.44157485153178
2025-08-01 11:30:00,118.10492776167575
2025-08-01 12:00:00,95.65823642613394
2025-08-01 12:30:00,94.4626420429148
2025-08-01 13:00:00,101.98796473937008
2025-08-01 13:30:00,96.527304680976
2025-08-01 14:00:00,93.10197054169534
2025-08-01 14:30:00,93.00731535552713
2025-08-01 15:00:00,90.62352185347407
2025-08-01 15:30:00,108.09340705756728
2025-08-01 16:00:00,96.0247435328002
2025-08-01 16:30:00,102.71219234760449
2025-08-01 17:00:00,100.02221927806906
2025-08-01 17:30:00,103.81184215443145
2025-08-01 18:00:00,98.97307076069256
2025-08-01 18:30:00,92.49702851202946
2025-08-01 19:00:00,122.5696380659383
2025-08-01 19:30:00,91.1818618187638
2025-08-01 20:00:00,95.925938788993
2025-08-01 20:30:00,101.91034965942056
2025-08-01 21:00:00,88.06023829625559
2025-08-01 21:30:00,104.95287114884032
2025-08-01 22:00:00,102.07740713759756
2025-08-01 22:30:00,92.31585633940452
2025-08-01 23:00:00,98.41449082719308
2025-08-01 23:30:00,83.740440585073
2025-08-02 00:00:00,103.0408047065019
2025-08-02 00:30:00,106.1262318561303
2025-08-02 01:00:00,93.0393096049048
2025-08-02 01:30:00,110.41403387707828
2025-08-02 02:00:00,111.52979390223688
2025-08-02 02:30:00,83.32751735514718
2025-08-02 03:00:00,92.25188072450516
2025-08-02 03:30:00,81.82526146522653
2025-08-02 04:00:00,102.0658497762337
2025-08-02 04:30:00,90.3229299809408
2025-08-02 05:00:00,84.96423955921202
2025-08-02 05:30:00,100.49773895713356
2025-08-02 06:00:00,95.21542336158434
2025-08-02 06:30:00,96.19496776416102
2025-08-02 07:00:00,107.42628497933634
2025-08-02 07:30:00,119.10731959024731
2025-08-02 08:00:00,118.40240036871188
2025-08-02 08:30:00,90.25694864014235
2025-08-02 09:00:00,85.1859326703173
2025-08-02 09:30:00,92.47605468900572
2025-08-02 10:00:00,104.52349884999548
2025-08-02 10:30:00,118.1904566236304
2025-08-02 11:00:00,98.31758899308696
2025-08-02 11:30:00,108.71326736817144
2025-08-02 12:00:00,88.56378241862964
2025-08-02 12:30:00,85.1018028989686
2025-08-02 13:00:00,96.6704783426248
2025-08-02 13:30:00,103.34740517685624
2025-08-02 14:00:00,91.602517709846
2025-08-02 14:30:00,107.92936692515786
2025-08-02 15:00:00,112.36759720534774
2025-08-02 15:30:00,109.92496991732736
2025-08-02 16:00:00,92.28848843213108
2025-08-02 16:30:00,106.8574360910987
2025-08-02 17:00:00,98.89157914268914
2025-08-02 17:30:00,93.23417533267978
2025-08-02 18:00:00,81.81640986743784
2025-08-02 18:30:00,101.82362153765814
2025-08-02 19:00:00,105.12398361144076
2025-08-02 19:30:00,99.60031609587077
2025-08-02 20:00:00,97.25109244913764
2025-08-02 20:30:00,90.34098699613102
2025-08-02 21:00:00,109.3560121473068
2025-08-02 21:30:00,98.86969815786274
2025-08-02 22:00:00,73.29445562584387
2025-08-02 22:30:00,102.28650009813369
2025-08-02 23:00:00,99.1814356679459
